session_id,agent_name,trial_id,condition_id,scenario_id,time_sec,state,virtual_x,virtual_z,virtual_yaw,real_x,real_z,real_yaw,path_cross_track_error_m,target_distance_m
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",37.457780,"idle",-20.127660,63.978230,152.552700,-20.127660,63.978230,152.552700,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",37.990450,"idle",-20.127660,63.978230,152.552700,-20.127660,63.978230,152.552700,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",38.467330,"idle",-20.127660,63.978230,152.552700,-20.127660,63.978230,152.552700,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",39.058320,"idle",-20.127660,63.978230,152.552700,-20.127660,63.978230,152.552700,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",39.618780,"idle",-20.127660,63.978230,152.552700,-20.127660,63.978230,152.552700,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",40.104090,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",40.696510,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",41.352260,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",41.796630,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",42.351600,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",42.788440,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",43.330690,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",43.794160,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",44.355740,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",44.781660,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",45.417770,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",46.100300,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",46.732190,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",47.332890,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",47.766460,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",48.307400,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",48.773330,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",49.319400,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",49.793150,"idle",-20.127660,63.978230,323.390100,-20.127660,63.978230,323.390100,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",50.378700,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",50.935190,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",51.433110,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",52.027480,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",52.523300,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",53.039850,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",53.758470,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",54.286330,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",54.795820,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",55.373120,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",55.891850,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",56.412160,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",56.954980,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",57.421080,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",57.932950,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",58.407950,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",58.938130,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",59.419920,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",59.946990,"idle",-20.127660,63.978230,359.946900,-20.127660,63.978230,359.946900,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",60.420340,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",60.928460,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",61.398210,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",61.917650,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",62.395390,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",62.863540,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",63.386380,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",63.844200,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",64.407370,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",64.935440,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",65.486890,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",66.124930,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",66.776030,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",67.377210,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",68.001120,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",68.496640,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",69.092170,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",69.726110,"idle",-20.127660,63.978230,275.782600,-20.127660,63.978230,275.782600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",70.366430,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",70.944720,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",71.434750,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",72.026580,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",72.470770,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",73.007260,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",73.458740,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",73.985950,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",74.432800,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",74.940190,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",75.393550,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",75.931610,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",76.411690,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",76.919690,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",77.406720,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",77.959690,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",78.443410,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",78.995160,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",79.424760,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",79.935760,"idle",-20.127660,63.978230,219.461500,-20.127660,63.978230,219.461500,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",80.411570,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",80.936650,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",81.415620,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",81.948100,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",82.413380,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",82.959720,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",83.752220,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",84.240320,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",84.915040,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",85.487360,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",86.272240,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",86.867570,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",87.437880,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",88.047920,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",88.567660,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",89.061070,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",89.576100,"idle",-20.127660,63.978230,165.600600,-20.127660,63.978230,165.600600,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",90.071590,"idle",-20.127660,63.978230,236.133300,-20.127660,63.978230,236.133300,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",90.630260,"idle",-20.127660,63.978230,236.133300,-20.127660,63.978230,236.133300,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",91.081590,"idle",-20.127660,63.978230,236.133300,-20.127660,63.978230,236.133300,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",91.638910,"idle",-20.127660,63.978230,236.133300,-20.127660,63.978230,236.133300,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",92.083090,"idle",-20.127660,63.978230,236.133300,-20.127660,63.978230,236.133300,-1.000000,0.000000
"20260629_130505","go1 (1)",1,"C2_NO_REPLAN","S01",92.603140,"idle",-20.127660,63.978230,236.133300,-20.127660,63.978230,236.133300,-1.000000,0.000000
